,index,carat,cut,color,clarity,depth,table,price,x,y,z
33378,27245,2.05,4,6,5,60.6,60.0,17640,8.21,8.18,4.97
33379,46668,0.71,2,6,3,62.6,63.0,1788,5.54,5.61,3.49
33380,13479,1.01,3,2,3,62.0,56.0,5534,6.41,6.47,3.99
33381,46312,0.3,3,5,5,62.3,55.0,526,4.29,4.34,2.69
33382,33409,0.28,4,2,7,61.1,60.0,828,4.21,4.17,2.56
33383,39362,0.52,4,3,4,61.7,58.0,1073,5.23,5.18,3.15
33384,14724,0.3,4,4,5,61.4,60.0,605,4.3,4.33,2.65
33385,31873,0.3,5,5,8,63.1,60.0,776,4.28,4.24,2.69
33386,38593,0.43,2,5,7,61.2,61.0,1037,4.84,4.9,2.98
33387,45041,0.54,3,5,8,61.6,56.0,1639,5.24,5.27,3.24
33388,40942,0.27,3,5,5,62.2,55.0,500,4.15,4.18,2.59
33389,34436,0.5,4,4,4,62.4,61.0,863,5.02,4.98,3.12
33390,16070,1.02,4,4,6,61.5,59.0,6416,6.44,6.41,3.95
33391,53455,0.7,5,1,3,61.1,57.0,2677,5.74,5.66,3.48
33392,43532,0.51,5,2,4,59.3,63.0,1427,5.18,5.25,3.09
33393,45881,0.59,3,4,3,61.8,56.0,1718,5.37,5.39,3.32
33394,14910,1.21,4,7,7,61.3,59.0,6001,6.86,6.81,4.19
33395,24689,1.05,3,3,2,61.7,56.0,13060,6.48,6.56,4.02
33396,16795,1.39,4,6,3,62.1,57.0,6694,7.22,7.08,4.44
33397,48819,0.51,4,4,7,60.2,58.0,2027,5.24,5.2,3.14
33398,31459,0.4,4,7,6,62.5,60.0,765,4.71,4.67,2.93
33399,4240,0.71,3,1,5,60.4,60.0,3576,5.77,5.82,3.5
33400,31028,0.31,3,3,6,62.2,56.0,749,4.39,4.36,2.72
33401,6466,1.17,2,7,3,63.9,55.0,4054,6.66,6.73,4.28
33402,34282,0.39,4,5,4,61.2,58.0,468,4.51,6.02,4.44
33403,39171,0.35,3,1,6,60.7,56.0,1063,4.6,4.56,2.78
33404,42521,0.45,4,4,7,60.1,58.0,1323,4.97,4.95,2.98
33405,24682,2.08,3,7,3,61.6,58.0,13038,8.15,8.22,5.04
33406,33517,0.32,3,3,8,60.4,57.0,829,4.46,4.47,2.7
33407,1315,0.72,3,3,6,62.2,56.0,2956,5.75,5.73,3.57
33408,12718,0.32,3,2,6,61.4,56.0,599,4.41,4.45,2.72
33409,50447,0.7,5,3,3,63.3,59.0,2264,5.57,5.62,3.54
33410,9223,1.03,4,4,4,60.6,60.0,4557,6.53,6.5,3.95
33411,41284,0.53,4,6,6,58.5,60.0,1209,5.37,5.33,3.13
33412,35291,0.3,4,6,5,60.3,58.0,473,4.32,4.34,2.61
33413,10352,0.9,3,2,4,61.8,56.0,4770,6.18,6.22,3.83
33414,36817,0.7,1,4,1,67.3,57.0,956,5.53,5.38,3.68
33415,39230,0.38,3,1,5,62.2,57.0,1067,4.63,4.66,2.89
33416,46671,0.59,3,2,6,61.5,56.0,1789,5.38,5.42,3.32
33417,5719,0.25,5,2,8,63.0,57.0,575,4.0,4.06,2.54
33418,28599,0.3,3,4,6,62.2,57.0,675,4.32,4.26,2.67
33419,23368,0.23,2,3,8,62.3,61.0,425,3.93,3.94,2.45
33420,13578,1.21,4,7,5,59.5,60.0,5556,6.99,6.9,4.13
33421,14909,1.26,5,4,4,61.3,55.0,6001,6.94,7.0,4.27
33422,1046,0.7,3,3,6,62.3,53.0,2907,5.69,5.73,3.56
33423,17968,1.22,4,2,3,62.6,58.0,7262,6.78,6.8,4.25
33424,42887,0.32,3,2,2,61.4,56.0,1359,4.38,4.42,2.7
33425,15964,1.0,5,4,6,63.8,58.0,6389,6.31,6.35,4.04
33426,30345,0.36,4,2,5,61.5,59.0,727,4.57,4.6,2.82
33427,14941,1.2,5,5,3,58.9,60.0,6019,6.94,7.02,4.11
33428,44225,0.54,3,2,3,61.7,56.0,1571,5.27,5.24,3.24
33429,44480,0.55,3,2,6,60.3,57.0,1596,5.28,5.3,3.19
33430,32238,0.31,3,4,7,62.1,53.0,789,4.36,4.4,2.72
33431,1772,0.82,5,3,3,63.9,56.9,3048,5.85,5.92,3.76
33432,38490,0.42,3,3,5,60.9,57.0,1031,4.84,4.88,2.96
33433,36327,0.32,4,4,8,60.9,61.0,936,4.41,4.39,2.68
33434,38351,0.51,4,7,6,61.5,58.0,1020,5.14,5.1,3.15
33435,1287,0.7,5,2,5,61.3,60.0,2952,5.68,5.7,3.49
33436,3948,0.9,5,6,4,61.5,57.0,3503,6.16,6.19,3.8
33437,2621,0.74,3,3,5,62.3,56.0,3226,5.76,5.79,3.6
33438,24536,2.18,2,5,3,63.8,57.0,12825,8.24,8.17,5.23
33439,43256,0.42,4,4,2,61.6,58.0,1400,4.76,4.79,2.94
33440,28428,0.3,3,1,6,60.6,58.0,670,4.31,4.33,2.62
33441,22984,1.51,3,3,3,63.0,57.0,11035,7.29,7.25,4.58
33442,44911,0.53,5,3,6,61.9,58.0,1631,5.17,5.2,3.21
33443,23358,0.3,3,4,3,62.2,55.0,422,4.27,4.32,2.67
33444,41325,0.56,3,5,3,61.8,55.0,1214,5.31,5.34,3.29
33445,52059,0.7,5,2,4,60.4,59.0,2453,5.7,5.75,3.46
33446,17544,1.01,2,3,8,63.6,60.0,7059,6.36,6.31,4.03
33447,53492,0.75,4,3,3,61.5,58.0,2683,5.83,5.87,3.6
33448,1205,0.82,3,2,4,62.1,56.0,2937,6.01,5.98,3.72
33449,42142,0.52,4,4,3,60.7,59.0,1280,5.22,5.19,3.16
33450,24497,1.65,5,5,5,62.0,58.0,12773,7.56,7.66,4.72
33451,43667,0.5,2,3,6,63.2,56.0,1436,5.01,5.05,3.18
33452,35562,0.35,4,4,5,61.2,58.0,906,4.54,4.51,2.77
33453,561,0.72,5,3,6,62.5,58.0,2832,5.71,5.75,3.58
33454,33292,0.31,4,1,4,62.1,59.0,462,4.31,4.35,2.69
33455,25914,1.54,3,4,8,62.5,57.0,15059,7.3,7.36,4.58
33456,36388,0.57,4,7,4,62.7,60.0,941,5.25,5.21,3.28
33457,33493,0.32,4,3,6,61.3,60.0,828,4.4,4.37,2.69
33458,36754,0.33,3,1,8,61.1,56.0,955,4.44,4.46,2.72
33459,29552,0.25,3,3,7,62.3,56.0,705,4.01,4.03,2.5
33460,52158,0.7,5,4,5,59.3,62.0,2473,5.74,5.8,3.42
33461,49504,0.55,3,5,2,61.9,56.0,2120,5.26,5.34,3.26
33462,17246,1.07,4,4,6,61.9,58.0,6903,6.55,6.54,4.05
33463,40310,0.4,4,2,5,62.5,58.0,1125,4.72,4.69,2.94
33464,35471,0.33,3,4,8,62.6,53.0,901,4.45,4.43,2.78
33465,20854,1.16,3,4,7,60.5,57.0,9075,6.78,6.83,4.12
33466,9999,1.0,1,1,3,64.9,59.0,4704,6.2,6.13,4.0
33467,36836,0.37,4,5,8,61.3,58.0,957,4.63,4.6,2.83
33468,3825,0.73,3,2,5,61.4,55.0,3471,5.8,5.82,3.57
33469,4958,0.9,2,4,3,63.2,59.0,3734,6.05,6.1,3.84
33470,53291,0.3,2,1,3,63.3,55.0,552,4.28,4.31,2.72
33471,24719,0.31,3,3,6,61.1,56.0,640,4.35,4.39,2.67
33472,37048,0.31,3,2,5,61.2,55.0,967,4.42,4.4,2.7
33473,52660,0.71,2,6,7,63.8,56.0,2549,5.65,5.7,3.62
33474,14582,1.13,4,5,6,62.4,58.0,5885,6.66,6.61,4.14
33475,44964,0.53,2,1,3,63.8,56.0,1636,5.16,5.12,3.28
33476,8896,1.08,3,4,4,62.3,56.0,4489,6.53,6.57,4.08
33477,10011,1.01,5,5,3,63.3,57.0,4707,6.41,6.36,4.04
33478,21500,1.53,4,7,2,61.1,58.0,9596,7.45,7.41,4.54
33479,35748,0.3,4,1,6,62.5,58.0,911,4.29,4.26,2.67
33480,15070,1.02,4,4,6,62.7,58.0,6058,6.4,6.45,4.03
33481,44330,0.33,3,5,6,61.2,55.0,521,4.45,4.47,2.73
33482,44335,0.33,4,5,6,62.3,58.0,521,4.38,4.41,2.74
33483,8977,1.01,2,4,3,63.8,56.0,4504,6.32,6.37,4.05
33484,3054,0.35,4,5,4,61.6,58.0,566,4.54,4.49,2.78
33485,11686,1.37,5,7,4,60.7,60.0,5063,7.07,7.19,4.33
33486,885,0.9,4,7,3,60.9,61.0,2873,6.26,6.22,3.8
33487,22713,1.23,5,2,5,61.5,58.0,10730,6.88,6.93,4.25
33488,24403,1.51,4,2,3,61.5,58.0,12644,7.38,7.33,4.52
33489,52098,0.7,4,4,5,58.3,58.0,2459,5.9,5.86,3.43
33490,36667,0.3,3,1,5,61.8,57.0,949,4.27,4.3,2.65
33491,749,0.33,4,6,3,60.4,59.0,557,4.54,4.5,2.73
33492,30893,0.38,3,6,7,60.6,58.0,744,4.69,4.71,2.85
33493,2355,0.8,3,1,4,61.5,58.0,3173,5.97,6.0,3.68
33494,12344,1.01,1,3,6,64.5,58.0,5226,6.28,6.18,4.02
33495,20407,1.5,3,3,3,60.9,56.0,8770,7.43,7.36,4.5
33496,49013,0.5,5,3,8,61.8,56.0,2052,5.11,5.15,3.17
33497,30863,0.33,4,4,6,61.3,59.0,743,4.46,4.44,2.73
33498,32527,0.35,4,5,7,60.6,60.0,798,4.51,4.57,2.75
33499,8912,1.0,4,4,3,62.5,59.0,4493,6.35,6.29,3.95
33500,17991,1.05,5,3,5,60.2,58.0,7276,6.62,6.74,4.02
33501,30568,0.31,3,1,6,61.8,56.0,734,4.32,4.36,2.68
33502,51083,0.77,5,3,4,59.7,57.0,2334,5.97,6.05,3.59
33503,12620,1.0,4,4,3,62.2,58.0,5292,6.45,6.37,3.99
33504,12517,1.01,3,5,6,62.7,56.0,5260,6.4,6.35,4.0
33505,6210,0.7,3,2,5,61.2,56.0,4000,5.72,5.75,3.51
33506,29581,0.41,5,2,3,61.8,60.0,705,4.74,4.78,2.94
33507,35403,0.32,3,3,5,61.3,56.0,900,4.44,4.4,2.71
33508,23459,1.2,3,3,7,62.0,56.0,11455,6.76,6.82,4.21
33509,10667,0.9,3,3,6,62.0,56.0,4838,6.23,6.15,3.84
33510,3699,0.9,2,2,3,63.8,56.0,3449,6.17,6.09,3.91
33511,38372,0.42,3,4,7,60.9,55.0,1023,4.83,4.89,2.96
33512,1329,0.76,3,3,6,62.6,56.0,2960,5.82,5.78,3.63
33513,27120,2.05,3,5,3,62.4,57.0,17294,8.14,8.08,5.06
33514,14034,1.07,3,2,4,61.5,56.0,5704,6.61,6.58,4.06
33515,48615,0.75,4,7,5,61.6,57.0,1998,5.88,5.84,3.61
33516,18543,1.52,4,5,3,62.0,60.0,7559,7.36,7.28,4.54
33517,21553,2.01,4,6,4,62.1,60.0,9658,8.1,8.03,5.01
33518,1571,0.71,5,2,5,63.2,60.0,3006,5.63,5.6,3.55
33519,38480,0.42,4,3,5,61.8,59.0,1031,4.81,4.83,2.98
33520,15698,0.29,3,5,2,62.2,55.0,607,4.25,4.28,2.65
33521,29143,0.31,3,2,5,61.3,55.0,692,4.36,4.38,2.68
33522,27655,2.07,4,3,4,60.7,59.0,18611,8.21,8.16,4.97
33523,42117,0.5,2,2,3,63.5,61.0,1279,4.98,5.03,3.18
33524,44364,0.56,3,4,6,60.6,57.0,1580,5.33,5.36,3.24
33525,28544,0.3,4,5,5,61.4,59.0,675,4.33,4.3,2.65
33526,44198,0.51,3,1,3,62.4,57.0,1569,5.09,5.13,3.19
33527,18458,1.2,3,1,3,61.8,58.0,7508,6.76,6.83,4.2
33528,28325,0.33,3,4,5,62.1,55.0,666,4.43,4.46,2.76
33529,43087,0.51,4,2,3,62.4,59.0,1381,5.07,5.12,3.18
33530,50172,0.5,5,3,2,59.7,60.0,2219,5.18,5.24,3.11
33531,24718,0.38,5,2,3,58.3,61.0,640,4.75,4.86,2.8
33532,185,0.71,3,4,3,60.5,56.0,2776,5.8,5.76,3.5
33533,36840,0.37,5,4,5,63.1,56.0,957,4.59,4.57,2.89
33534,41665,0.61,2,6,6,63.7,60.0,1239,5.34,5.28,3.38
33535,2806,1.11,4,5,1,61.0,59.0,3263,6.67,6.61,4.05
33536,36685,0.43,3,4,3,61.1,57.0,951,4.88,4.9,2.99
33537,20809,1.91,4,4,4,61.9,58.0,9038,7.9,7.84,4.87
33538,11850,0.9,5,4,8,59.8,60.0,5102,6.23,6.28,3.74
33539,37555,0.31,3,4,2,61.0,56.0,988,4.38,4.37,2.67
33540,2202,0.72,2,2,6,60.8,62.0,3140,5.73,5.78,3.5
33541,3477,1.01,4,5,4,60.9,59.0,3394,6.42,6.35,3.89
33542,40122,0.41,3,3,8,60.6,57.0,1115,4.81,4.86,2.93
33543,24671,2.07,1,1,4,64.5,60.0,13016,7.99,7.88,5.12
33544,8265,0.9,5,1,3,61.0,63.0,4381,6.1,6.13,3.73
33545,15628,1.01,4,3,6,58.9,58.0,6271,6.59,6.51,3.86
33546,12049,0.4,3,6,3,61.6,56.0,596,4.68,4.74,2.9
33547,49158,0.5,3,4,7,62.2,56.0,2070,5.12,5.1,3.18
33548,695,0.79,3,1,4,62.8,57.0,2853,5.9,5.85,3.69
33549,13776,1.18,4,6,3,61.8,58.0,5617,6.78,6.74,4.18
33550,47229,0.7,2,5,3,65.4,59.0,1840,5.46,5.52,3.59
33551,16868,1.37,3,4,4,62.8,57.0,6730,7.12,7.06,4.45
33552,35530,0.32,3,4,2,61.5,55.0,905,4.4,4.42,2.71
33553,3733,0.26,5,2,8,60.5,55.0,569,4.1,4.16,2.5
33554,44546,0.56,3,6,7,60.8,57.0,1605,5.31,5.34,3.24
33555,28250,0.33,4,3,6,60.8,58.0,666,4.44,4.47,2.71
33556,13002,2.14,1,7,1,69.4,57.0,5405,7.74,7.7,5.36
33557,36698,0.34,3,4,2,61.5,56.0,952,4.52,4.54,2.79
33558,17691,2.27,1,4,1,68.6,56.0,7131,7.99,7.94,5.47
33559,15264,1.2,4,5,3,58.9,60.0,6129,7.02,6.94,4.11
33560,50513,0.71,3,6,6,62.0,54.0,2272,5.73,5.77,3.56
33561,43719,0.51,5,4,6,62.5,59.0,1438,5.05,5.1,3.17
33562,9891,0.9,5,5,5,62.8,59.0,4685,6.07,6.15,3.84
33563,48101,0.5,3,4,8,62.0,56.0,1935,5.13,5.09,3.17
33564,43885,0.54,3,5,6,61.5,55.0,1453,5.25,5.28,3.24
33565,2450,0.91,5,4,4,60.3,59.0,3189,6.23,6.28,3.77
33566,1504,0.75,3,2,3,61.1,57.0,2993,5.83,5.86,3.57
33567,3768,1.04,5,7,4,62.8,57.0,3459,6.44,6.5,4.06
33568,42636,0.58,3,3,4,62.0,57.0,1332,5.35,5.32,3.31
33569,31950,0.28,5,1,5,62.2,61.0,452,4.13,4.16,2.58
33570,28788,0.37,2,1,3,63.7,55.0,681,4.55,4.59,2.91
33571,30557,0.31,3,1,6,60.4,56.0,734,4.39,4.42,2.66
33572,29999,0.43,5,5,3,60.2,57.0,716,4.91,4.93,2.96
33573,36423,0.31,3,1,6,61.5,56.0,942,4.41,4.37,2.7
33574,11804,1.01,1,3,6,65.2,52.0,5090,6.31,6.29,4.11
33575,22119,1.01,4,1,8,60.2,58.0,10147,6.57,6.51,3.94
33576,14312,1.01,1,1,6,59.1,68.0,5797,6.56,6.44,3.84
33577,35600,0.31,3,5,7,61.6,55.0,907,4.38,4.35,2.69
33578,18757,1.05,5,2,5,59.8,59.0,7666,6.57,6.75,3.98
33579,11758,1.02,3,5,3,59.9,56.0,5079,6.54,6.51,3.91
33580,17872,1.15,4,1,3,61.1,53.0,7213,6.83,6.76,4.15
33581,11021,1.1,4,5,3,61.6,56.0,4916,6.66,6.61,4.09
33582,3527,0.9,4,4,3,60.6,60.0,3407,6.22,6.15,3.75
33583,29949,0.33,3,6,3,61.5,57.0,445,4.46,4.49,2.75
33584,766,0.76,3,2,3,62.7,54.0,2858,5.88,5.83,3.67
33585,34805,0.31,4,1,5,59.6,58.0,877,4.41,4.38,2.62
33586,17187,1.02,5,1,3,60.3,56.0,6863,6.55,6.57,3.96
33587,43724,0.51,5,4,6,62.9,54.0,1438,5.08,5.12,3.21
33588,14230,1.56,3,7,4,62.1,55.0,5766,7.45,7.41,4.62
33589,15213,1.01,4,4,6,61.6,60.0,6108,6.51,6.42,3.98
33590,40788,0.4,3,3,7,61.7,55.0,1168,4.77,4.79,2.95
33591,41263,0.33,3,2,3,59.6,57.0,501,4.49,4.53,2.69
33592,41697,0.54,4,4,3,61.1,57.0,1241,5.27,5.21,3.2
33593,52700,0.59,3,2,8,60.2,56.0,2553,5.46,5.51,3.3
33594,23589,1.7,3,5,6,62.3,57.0,11605,7.68,7.65,4.78
33595,33093,0.37,3,5,7,61.9,54.0,815,4.63,4.65,2.87
33596,20381,0.31,3,3,6,62.0,56.0,625,4.35,4.39,2.71
33597,14687,1.25,4,6,6,62.2,57.0,5925,6.92,6.84,4.28
33598,3689,0.9,5,5,3,61.0,59.0,3447,6.11,6.16,3.74
33599,28864,0.4,3,2,3,63.2,56.0,684,4.66,4.71,2.96
33600,22593,1.5,1,4,6,66.2,53.0,10644,7.12,7.08,4.7
33601,40993,0.63,4,7,3,61.9,59.0,1181,5.49,5.47,3.39
33602,32809,0.34,3,1,6,62.1,55.0,805,4.46,4.49,2.78
33603,22214,1.74,4,5,4,62.1,59.0,10270,7.78,7.65,4.79
33604,24678,1.52,4,4,5,62.4,58.0,13034,7.37,7.3,4.58
33605,37751,0.38,3,3,5,62.4,54.0,998,4.68,4.64,2.91
33606,6595,1.0,5,6,4,60.7,59.0,4080,6.4,6.46,3.9
33607,26274,2.11,4,4,4,59.1,59.0,15757,8.33,8.4,4.94
33608,8229,1.0,5,3,4,61.1,61.0,4372,6.35,6.38,3.89
33609,20249,1.73,4,6,6,59.8,58.0,8680,7.8,7.79,4.66
33610,43518,0.61,3,3,4,61.3,55.0,1424,5.47,5.55,3.38
33611,19307,1.21,3,4,5,62.5,55.0,8020,6.79,6.8,4.25
33612,11612,1.02,3,5,3,61.7,57.0,5047,6.45,6.48,3.99
33613,29144,0.33,3,2,5,61.5,56.0,692,4.45,4.5,2.75
33614,19343,1.06,3,4,8,61.0,57.0,8044,6.57,6.55,4.0
33615,49468,0.47,3,2,8,61.6,56.0,2113,4.97,5.01,3.07
33616,25317,1.58,4,1,3,62.7,60.0,13995,7.41,7.37,4.63
33617,50338,0.61,5,2,5,61.1,58.0,2243,5.47,5.52,3.36
33618,47867,0.52,3,4,8,61.8,57.0,1911,5.14,5.19,3.19
33619,21320,1.51,5,3,4,63.4,57.0,9471,7.29,7.25,4.61
33620,43745,0.51,5,2,3,62.8,55.0,1438,5.07,5.12,3.2
33621,26576,2.01,4,5,4,60.5,61.0,16287,8.14,8.09,4.91
33622,32280,0.26,5,3,5,61.7,58.0,453,4.1,4.14,2.54
33623,19112,1.05,4,3,5,61.0,58.0,7879,6.6,6.55,4.01
33624,14328,1.03,3,1,3,61.6,55.0,5804,6.49,6.53,4.01
33625,16485,1.07,3,1,3,60.7,57.0,6587,6.61,6.64,4.02
33626,40571,0.4,3,1,8,61.4,56.0,1152,4.8,4.75,2.93
33627,51279,0.78,1,4,3,64.6,56.0,2359,5.86,5.79,3.76
33628,22768,1.4,5,3,6,60.0,58.0,10790,7.24,7.29,4.36
33629,41795,0.49,1,1,6,57.5,68.0,1249,5.18,5.11,2.96
33630,10019,1.11,3,6,3,61.9,57.0,4709,6.62,6.67,4.11
33631,41319,0.5,2,3,4,62.0,54.7,1214,5.09,5.12,3.16
33632,44074,0.56,4,2,6,61.1,59.0,1552,5.27,5.34,3.24
33633,40418,0.7,2,5,1,56.5,57.0,1134,5.97,5.86,3.33
33634,11675,1.0,4,3,3,59.8,59.0,5058,6.49,6.55,3.9
33635,22296,1.27,3,4,8,62.4,53.3,10342,6.94,6.95,4.33
33636,53316,0.72,5,2,4,60.1,55.8,2651,5.83,5.85,3.51
33637,34422,0.3,3,4,2,62.1,55.0,863,4.32,4.35,2.69
33638,10162,1.05,3,3,3,61.8,57.0,4729,6.51,6.54,4.03
33639,11728,0.34,3,4,6,61.9,55.0,596,4.49,4.53,2.79
33640,46293,0.3,3,2,3,61.9,57.0,526,4.29,4.33,2.67
33641,47452,0.53,3,1,6,61.2,57.0,1857,5.2,5.26,3.2
33642,27855,0.3,3,3,5,61.6,54.7,652,4.33,4.34,2.67
33643,36232,0.38,3,1,6,62.0,56.0,933,4.64,4.68,2.89
33644,24623,1.11,3,3,7,62.1,57.0,12956,6.62,6.69,4.13
33645,39732,0.53,5,4,4,60.9,55.0,1092,5.26,5.29,3.21
33646,13219,1.14,5,5,3,63.1,58.0,5458,6.69,6.6,4.19
33647,50516,0.75,4,6,3,62.0,60.0,2273,5.8,5.75,3.57
33648,51048,0.73,1,6,5,55.9,66.0,2330,6.11,6.01,3.39
33649,17251,1.09,3,4,6,62.0,54.0,6905,6.61,6.65,4.11
33650,1688,0.73,3,4,5,61.6,57.0,3033,5.76,5.79,3.56
33651,27246,2.39,4,6,5,61.2,60.0,17642,8.63,8.6,5.27
33652,20804,1.08,3,4,2,61.3,57.0,9035,6.62,6.59,4.05
33653,48039,0.79,4,7,3,58.8,62.0,1924,6.03,6.01,3.54
33654,2844,0.56,3,1,7,61.8,56.0,3270,5.28,5.31,3.27
33655,51310,0.31,2,5,5,63.6,55.0,544,4.29,4.32,2.74
33656,13043,0.36,3,3,3,60.1,56.0,600,4.62,4.67,2.79
33657,38989,0.36,3,4,7,62.8,57.0,1053,4.55,4.52,2.85
33658,39352,0.52,5,6,3,63.3,55.0,1073,5.13,5.1,3.24
33659,38790,0.31,4,4,7,60.7,58.0,1046,4.4,4.37,2.66
33660,53576,0.54,2,2,7,60.3,61.0,2697,5.3,5.32,3.2
33661,37168,0.32,3,1,6,61.7,54.0,972,4.43,4.38,2.72
33662,51980,0.3,3,1,3,61.0,58.0,547,4.32,4.33,2.64
33663,24392,1.51,3,4,6,61.8,55.0,12626,7.43,7.39,4.58
33664,39096,0.41,3,6,8,61.7,56.0,1061,4.8,4.77,2.95
33665,19903,1.21,3,3,6,61.2,57.0,8452,6.87,6.82,4.19
33666,33597,0.37,3,4,6,62.2,57.0,833,4.64,4.59,2.87
33667,28564,0.3,3,5,5,62.2,57.0,675,4.3,4.28,2.67
33668,21037,0.31,4,5,8,62.3,60.0,625,4.31,4.36,2.7
33669,32953,0.35,4,7,5,62.2,58.0,460,4.49,4.54,2.81
33670,21280,2.03,4,7,4,60.4,59.0,9435,8.15,8.12,4.91
33671,5546,1.02,3,7,3,62.8,54.0,3856,6.46,6.43,4.05
33672,26076,1.51,3,4,8,60.5,56.0,15303,7.45,7.42,4.5
33673,23390,0.36,3,2,3,62.4,55.0,631,4.55,4.58,2.85
33674,24737,1.51,5,3,6,63.2,56.0,13080,7.22,7.28,4.58
33675,21561,1.5,5,5,3,60.7,63.0,9660,7.3,7.27,4.42
33676,22676,1.44,3,1,3,63.0,55.0,10725,7.23,7.18,4.54
33677,37054,0.33,3,4,2,61.7,58.0,968,4.42,4.46,2.74
33678,22755,2.01,1,5,4,66.7,56.0,10772,7.8,7.76,5.19
33679,4574,0.76,3,2,5,60.5,56.0,3649,5.94,5.99,3.61
33680,46713,0.6,2,4,6,64.3,57.0,1793,5.31,5.38,3.43
33681,52784,0.58,3,3,8,62.2,56.0,2567,5.32,5.36,3.32
33682,36917,0.41,3,4,5,60.8,57.0,961,4.84,4.8,2.93
33683,52677,0.76,5,6,6,63.3,57.0,2551,5.79,5.83,3.68
33684,29621,0.3,2,7,3,64.0,55.0,439,4.28,4.25,2.73
33685,24083,1.53,4,4,6,61.3,58.0,12228,7.48,7.4,4.56
33686,20905,1.3,4,4,6,62.5,58.0,9120,6.97,6.93,4.36
33687,40707,0.7,1,3,1,65.9,57.0,1158,5.64,5.5,3.67
33688,32221,0.31,3,4,7,62.2,55.0,789,4.33,4.38,2.71
33689,35586,0.42,3,4,6,62.2,54.1,907,4.8,4.83,3.0
33690,28429,0.3,3,1,6,61.5,58.0,670,4.27,4.31,2.64
33691,12056,0.26,5,3,8,60.0,59.0,597,4.11,4.15,2.48
33692,393,0.32,4,6,3,61.0,59.0,554,4.39,4.36,2.67
33693,45413,0.51,3,4,5,60.4,59.0,1668,5.16,5.21,3.13
33694,53815,0.71,4,2,6,59.0,59.0,2735,5.88,5.78,3.44
33695,41596,0.32,3,6,4,61.9,56.0,391,4.38,4.41,2.72
33696,27182,2.2,3,5,6,61.7,55.0,17460,8.41,8.38,5.18
33697,867,0.7,3,1,3,61.8,56.0,2872,5.63,5.73,3.51
33698,31001,0.37,3,3,3,61.6,55.0,747,4.65,4.67,2.87
33699,11144,0.9,3,2,3,61.7,57.0,4940,6.21,6.24,3.84
33700,33201,0.4,3,4,5,62.3,57.0,819,4.68,4.73,2.93
33701,45524,0.54,4,4,5,61.1,59.0,1684,5.2,5.24,3.19
33702,52184,0.7,2,5,8,63.7,54.0,2477,5.72,5.62,3.61
33703,16737,0.41,2,6,3,63.8,57.0,611,4.67,4.7,2.99
33704,14689,1.08,2,1,3,63.8,59.0,5927,6.47,6.39,4.1
33705,33372,0.41,5,4,6,61.7,61.0,827,4.7,4.74,2.91
33706,14048,0.32,3,6,5,62.1,57.0,605,4.42,4.37,2.73
33707,47154,0.52,5,4,8,63.2,57.0,1833,5.08,5.11,3.22
33708,2774,0.77,3,4,3,61.5,56.0,3253,5.89,5.92,3.63
33709,5029,1.01,5,7,3,62.9,56.0,3749,6.35,6.4,4.01
33710,46234,0.58,3,2,6,62.0,57.0,1752,5.33,5.35,3.31
33711,42843,0.41,3,3,7,61.9,56.0,1356,4.79,4.77,2.96
33712,25706,0.35,5,1,3,60.1,61.0,644,4.56,4.59,2.75
33713,9680,1.0,3,5,4,62.0,56.0,4649,6.38,6.43,3.97
33714,51698,0.78,3,6,6,60.9,57.0,2400,5.92,5.97,3.62
33715,3571,0.7,2,2,5,58.4,60.0,3419,5.84,5.87,3.42
33716,30374,0.3,1,3,6,56.3,64.0,729,4.44,4.39,2.5
33717,30477,0.31,4,6,7,62.2,60.0,732,4.32,4.3,2.68
33718,23054,1.51,2,1,3,64.9,60.0,11087,7.14,7.2,4.65
33719,18208,1.02,4,1,6,62.9,60.0,7389,6.42,6.37,4.02
33720,9989,1.5,1,6,4,64.9,61.0,4704,7.14,7.09,4.62
33721,39091,0.32,3,2,7,61.6,56.0,1061,4.43,4.37,2.71
33722,17423,1.52,2,7,6,63.1,61.0,6982,7.19,7.23,4.55
33723,40824,0.39,3,1,5,60.3,56.0,1170,4.77,4.71,2.86
33724,34575,0.31,3,4,2,61.1,57.0,871,4.38,4.42,2.68
33725,6185,0.91,2,3,3,64.4,60.0,3994,6.05,6.1,3.91
33726,18041,0.3,2,2,6,63.4,56.0,614,4.26,4.29,2.71
33727,38318,0.52,3,6,3,62.0,54.0,1019,5.17,5.19,3.21
33728,41584,0.32,5,6,3,62.4,58.0,388,4.42,4.46,2.77
33729,15412,1.51,4,6,4,61.3,55.0,6173,7.41,7.36,4.53
33730,20319,1.22,4,3,6,62.0,58.0,8733,6.89,6.86,4.26
33731,10282,1.11,4,4,4,62.3,58.0,4755,6.65,6.61,4.13
33732,24866,1.54,5,4,5,60.7,60.0,13284,7.43,7.55,4.55
33733,10614,1.01,3,3,3,62.3,57.0,4829,6.4,6.44,4.0
33734,51634,0.31,5,5,5,61.7,61.0,544,4.31,4.34,2.67
33735,33308,0.41,2,3,5,64.4,57.0,827,4.67,4.71,3.02
33736,1749,0.71,3,3,5,62.7,57.0,3041,5.66,5.7,3.56
33737,25165,2.01,4,7,6,60.4,59.0,13744,8.15,8.1,4.91
33738,48084,0.53,3,4,8,60.6,56.0,1932,5.25,5.28,3.19
